Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6
0.6768465025872945,0.6896765659970054,0.6748874351256249,0.7350123945683933,0.6261995619438254,0.7081078518858541,0.7602870793515373
0.6716690800216181,0.6835529803943072,0.6709050993333324,0.7307765317431091,0.6215384959332946,0.7034524493437865,0.7574958698642755
0.6666144356689152,0.6776218858530777,0.6659268397671269,0.7259704870920726,0.6168334296074536,0.6981356572401702,0.7533674268054611
0.6608742776284687,0.6747194693139309,0.6617783269811732,0.7211627017383846,0.612065208273013,0.6927378679803471,0.7503412752154885
0.6537172608633539,0.6685130937086652,0.6571408168610473,0.7165553304755087,0.6074134467713328,0.6860140658596396,0.7463632509747934
0.6468482783077217,0.6653545295451181,0.6525954218831765,0.7120261753664426,0.6022853395281965,0.6793317974552859,0.7434947134728149
0.6394558960687317,0.6590888293570216,0.6481947954642603,0.7075180685140547,0.597264599148678,0.6721629150970547,0.7390935484930169
0.6319575454176153,0.6559055959695077,0.6435222507203316,0.7029103149793784,0.5922193066718361,0.665192107487198,0.7363482459555898
0.6238991954645801,0.6489386189124602,0.6388232353014849,0.6978356353302124,0.5872799309964838,0.6583791538650965,0.7314522678312487
0.6150214381691627,0.6409226249682943,0.6336878865567936,0.6923147155136693,0.5825024841404486,0.6508576890835327,0.7274418033078905
0.6103252910368788,0.6379657733680532,0.6285583074558453,0.6859644909770917,0.5777072554813943,0.6434181468820319,0.7220884632569003
0.6047770278891936,0.6294337195532481,0.6235888459917649,0.6773982823883649,0.5727360691308784,0.6356159866173298,0.7174623532059047
0.5993123719709582,0.6201355458702852,0.6184111413079991,0.6690402808698557,0.5674557808102394,0.6280591963362189,0.7108779242435704
0.5940226980558628,0.616826154441689,0.6131089491158876,0.6609037259050147,0.5617755047355102,0.6206416015716938,0.7061576815264602
0.5855887530718331,0.6119586208837445,0.6070509171916025,0.6527888152808289,0.5561882601417772,0.6132994848364545,0.7013135142884939
0.5776347485252661,0.6056304409975628,0.6011646350438531,0.6449089591309436,0.5493216642798938,0.6055323582174961,0.6952610825242683
0.5762663682209435,0.5988409973797595,0.5929476733293028,0.6360940822775123,0.5418133132871051,0.5972556966935998,0.6857579724547579
