q_id,doc_id,Gender,Name,NumSeasons,AvgPER,CareerPoints
1,1185,male,Mack Calvin,7,14.29,2279
1,1186,male,Anthony Goldwire,16,9.08,2268
1,1187,male,Brian Roberts,7,12.99,2264
1,1188,male,Ronny Turiaf,12,12.22,2260
1,1189,male,Donnie Butcher,7,9.9,2259
1,1190,male,Hollis Thompson,6,8.53,2255
1,1191,male,Marvin Barnes,6,12.75,2255
1,1192,male,Rudy Fernandez,4,13.82,2254
1,1193,male,Jon Leuer,8,13.26,2252
1,1194,male,Daequan Cook,8,8.29,2251
1,1195,female,Allison Feaster,9,14.24,2250
1,1196,male,Joey Graham,6,10.6,2239
1,1197,male,Cody Zeller,4,15.0,2239
1,1198,male,Bob Hopkins,4,13.85,2237
1,1199,female,Matee Ajavon,10,10.15,2237
1,1200,female,Dearica Hamby,8,15.81,2232
1,1201,male,George Lee,7,20.07,2229
1,1202,female,Dawn Staley,8,13.99,2228
1,1203,male,Scot Pollard,11,12.79,2222
1,1204,female,Sophia Witherspoon,7,15.46,2219
1,1205,female,Janel McCarville,9,16.63,2215
1,1206,male,Jeremy Lamb,5,14.48,2214
1,1207,male,Jim Palmer,5,11.86,2206
1,1208,male,Mike Davis,5,14.02,2203
1,1209,male,Anthony Bonner,6,11.45,2199
1,1210,male,Mike Holton,8,8.3,2199
1,1211,male,Eric Leckner,12,7.1,2193
1,1212,male,Rafael Addison,6,10.45,2186
1,1213,male,Eddie Miller,4,15.5,2185
1,1214,female,Ruthie Bolton,8,16.0,2183
1,1215,male,Sergio Rodriguez,7,13.01,2181
1,1216,male,Kelenna Azubuike,5,11.6,2178
1,1217,female,Ann Wauters,9,17.74,2174
1,1218,male,Eddie Griffin,5,12.5,2171
1,1219,male,Derrek Dickey,7,12.14,2166
1,1220,male,Cory Alexander,9,11.33,2165
1,1221,male,Bill Turner,10,8.45,2156
1,1222,female,Murriel Page,11,11.65,2154
1,1223,female,Kahleah Copper,7,12.59,2154
1,1224,male,Lavoy Allen,8,13.12,2150
1,1225,male,Yi Jianlian,5,11.0,2148
1,1226,female,Marissa Coleman,10,10.67,2140
1,1227,female,Tari Phillips,9,13.01,2136
1,1228,female,Alysha Clark,10,12.78,2124
1,1229,male,DerMarr Johnson,7,11.47,2121
1,1230,male,Ira Newble,11,8.77,2118
1,1231,female,Cheryl Ford,7,18.41,2116
1,1232,male,Jarron Collins,12,6.4,2114
1,1233,female,Allisha Gray,6,16.58,2113
1,1234,female,Elena Baranova,7,18.8,2110
1,1235,male,Shawne Williams,9,9.44,2110
1,1236,male,Brian Cardinal,12,10.9,2108
1,1237,male,Jeff Lamp,8,11.04,2103
1,1238,male,Dike Eddleman,4,10.55,2101
1,1239,male,Ben Coleman,7,12.11,2087
1,1240,male,Randy White,5,10.74,2083
1,1241,male,Kevin Stacom,8,9.38,2081
1,1242,male,Melvin Ely,11,8.24,2081
1,1243,male,Garrett Temple,13,8.34,2078
1,1244,female,Erica Wheeler,7,12.33,2069
1,1245,male,Ben Warley,7,11.09,2063
1,1246,male,Haywoode Workman,10,12.75,2053
1,1247,male,Marcus Liberty,6,11.88,2051
1,1248,male,Dave Sorenson,5,11.98,2046
1,1249,male,D'Angelo Russell,2,14.25,2038
1,1250,male,Casey Jacobsen,6,8.95,2035
1,1251,male,Jerami Grant,5,9.0,2034
1,1252,male,Lawrence Funderburke,7,15.36,2031
1,1253,male,Tom Tolbert,7,9.01,2030
1,1254,male,Nikola Jokic,2,23.95,2017
1,1255,male,Willie Jones,5,10.42,2016
1,1256,male,Scott Lloyd,10,5.79,2014
1,1257,male,Jusuf Nurkic,5,16.86,2013
1,1258,female,Ariel Atkins,5,17.12,2006
1,1259,male,Larry Stewart,5,12.66,2005
1,1260,male,Quincy Pondexter,7,9.61,2004
1,1261,female,Tiffany Mitchell,7,12.09,1996
1,1262,male,Isaiah Canaan,6,10.95,1992
1,1263,male,Mike Scott,5,13.32,1988
1,1264,male,Adrian Griffin,11,10.25,1984
1,1265,male,Aaron Gordon,3,14.27,1981
1,1266,male,Jiri Welsch,6,9.03,1980
1,1267,male,Joe Strawder,3,11.33,1977
1,1268,male,Paul Walther,4,12.6,1976
1,1269,male,Marty Byrnes,6,9.9,1975
1,1270,male,Gary Harris,3,11.37,1971
1,1271,male,Russ Schoene,6,10.8,1967
1,1272,male,Lance Thomas,8,7.84,1966
1,1273,male,Austin Daye,12,10.5,1964
1,1274,male,Antoine Wright,8,5.86,1964
1,1275,female,Kelsey Plum,5,15.2,1963
1,1276,male,Randolph Keys,7,9.66,1963
1,1277,female,Nicole Ohlde,7,13.47,1959
1,1278,male,Dirk Minniefield,7,10.07,1957
1,1279,male,Quinton Ross,9,5.97,1955
1,1280,male,Jason Hart,15,9.81,1952
1,1281,male,Dick Gibbs,7,6.44,1946
1,1282,male,Charlie Davis,5,11.18,1943
1,1283,male,Eddie Robinson,5,13.86,1938
1,1284,female,Cathrine Kraayeveld,9,11.72,1937
1,1285,male,Jerry Chambers,4,12.67,1931
1,1286,male,Todd Lichti,8,13.4,1928
1,1287,female,Roneeka Hodges,11,11.54,1925
1,1288,male,Scott Padgett,10,10.48,1920
1,1289,female,Karima Christmas-Kelly,10,12.79,1919
1,1290,male,Marcus Smart,3,11.43,1916
1,1291,female,Nakia Sanford,11,10.18,1915
1,1292,male,Dorie Murrey,8,11.59,1914
1,1293,female,Ebony Hoffman,11,10.75,1912
1,1294,male,Lew Hitch,7,11.87,1911
1,1295,male,Charles Dudley,6,13.12,1908
1,1296,male,Cedric Henderson,8,12.14,1907
1,1297,male,Rodney Carney,7,12.89,1905
1,1298,male,Joe Fulks*,3,9.03,1904
1,1299,female,Candice Wiggins,8,12.03,1901
1,1300,male,Eric Maynor,11,9.34,1896
1,1301,male,Gerald Glass,8,10.94,1895
1,1302,female,Diamond DeShields,5,12.5,1883
1,1303,female,Chiney Ogwumike,6,19.63,1880
1,1304,male,Lamar Green,6,10.33,1863
1,1305,male,Rowland Garrett,9,13.46,1859
1,1306,male,Bill Tosheff,3,11.07,1859
1,1307,male,Keith Askins,9,8.9,1852
1,1308,male,Mark Macon,8,7.35,1848
1,1309,male,Shaler Halimon,6,6.68,1845
1,1310,male,Tom Abernethy,7,10.4,1842
1,1311,male,George Dempsey,7,13.13,1839
1,1312,male,John Amaechi,5,6.7,1837
1,1313,male,Alex Len,4,12.05,1834
1,1314,male,Rodney White,6,11.62,1833
1,1315,male,Paul Thompson,5,12.8,1827
1,1316,male,Bud Olsen,11,9.23,1827
1,1317,male,Mo Layton,5,12.24,1826
1,1318,male,Win Wilfong,4,10.4,1826
1,1319,male,Donatas Motiejunas,5,11.56,1826
1,1320,female,Noelle Quinn,12,9.98,1824
1,1321,female,Danielle Adams,6,18.07,1820
1,1322,male,Steven Hunter,8,12.32,1817
1,1323,male,Ronnie Lester,6,11.08,1816
1,1324,male,Jake Voskuhl,9,9.16,1814
1,1325,male,John Warren,5,11.28,1814
1,1326,male,Rex Walters,11,11.48,1813
1,1327,female,Layshia Clarendon,9,11.7,1810
1,1328,male,David Wood,10,7.7,1810
1,1329,male,Matthew Dellavedova,4,9.97,1804
1,1330,male,Stan Miasek,4,14.38,1803
1,1331,male,Tony Snell,4,8.57,1802
1,1332,male,Harold Miner,4,11.1,1801
1,1333,male,Andrew Nicholson,7,9.61,1800
1,1334,female,Charde Houston,7,14.2,1797
1,1335,male,Myles Turner,2,16.95,1792
1,1336,male,Walt Davis,7,9.0,1789
1,1337,male,Leo Barnhorst,2,15.95,1787
1,1338,male,Miles Plumlee,9,11.97,1787
1,1339,male,Richie Regan,3,9.3,1785
1,1340,male,Alexey Shved,6,15.08,1783
1,1341,male,Dean Garrett,8,10.04,1773
1,1342,female,Tully Bevilaqua,14,10.9,1766
1,1343,female,Sandy Brondello,5,14.94,1760
1,1344,male,Kyle O'Quinn,5,17.02,1760
1,1345,male,Steve Patterson,7,10.5,1754
1,1346,female,Aerial Powers,7,16.97,1744
1,1347,male,Bob Brannum,4,11.35,1742
1,1348,male,Eldridge Recasner,10,8.49,1737
1,1349,female,Sugar Rodgers,8,11.26,1733
1,1350,male,Ron Riley,6,11.1,1728
1,1351,male,Tyus Edney,4,14.95,1728
1,1352,male,Ron Sobie,6,10.73,1724
1,1353,male,Lloyd Daniels,9,7.63,1717
1,1354,female,Cheyenne Parker,8,16.45,1717
1,1355,male,Meyers Leonard,5,11.3,1714
1,1356,male,Tellis Frank,5,10.4,1710
1,1357,female,Armintie Herrington,9,12.52,1708
1,1358,male,Morlon Wiley,16,9.91,1703
1,1359,male,Cartier Martin,11,9.97,1699
1,1360,male,Bill Gabor,4,12.48,1699
1,1361,male,Ed Manning,6,10.07,1698
1,1362,male,Bob Warlick,6,9.25,1697
1,1363,male,Alexis Ajinca,9,12.39,1696
1,1364,male,Nik Stauskas,3,8.57,1692
1,1365,female,Nikki Teasley,7,13.01,1690
1,1366,female,Shenise Johnson,8,15.5,1688
1,1367,male,Scott Hastings,13,8.95,1684
1,1368,male,Sean Higgins,8,6.81,1666
1,1369,male,Don Otten,4,18.1,1666
1,1370,male,Pearl Washington,3,12.53,1660
1,1371,male,Sasha Danilovic,4,12.38,1659
1,1372,male,Donnell Harvey,9,14.19,1659
1,1373,male,Mike Sojourner,3,13.57,1658
1,1374,male,Anthony Roberts,5,9.12,1658
1,1375,male,A.J. Price,9,10.39,1656
1,1376,male,Chris Crawford,7,15.43,1654
1,1377,male,Leon Powe,7,15.51,1642
1,1378,male,Bill Garnett,4,12.12,1638
1,1379,male,Jonny Flynn,5,10.48,1635
1,1380,male,Ime Udoka,7,8.69,1635
1,1381,male,Sean Kilpatrick,5,12.68,1631
1,1382,female,Bria Hartley,9,12.28,1630
1,1383,male,Charles Shackleford,6,13.57,1625
1,1384,male,Calvin Booth,16,13.78,1623
1,1385,male,Manute Bol,13,8.05,1607
1,1386,male,Quincy Acy,9,11.43,1607
1,1387,male,Joe Holup,5,10.06,1600
1,1388,male,Kirk Snyder,6,12.72,1594
1,1389,male,Luther Rackley,7,8.87,1593
1,1390,male,Vince Boryla,3,10.27,1593
1,1391,male,Solomon Hill,4,9.5,1585
1,1392,male,DeSagana Diop,16,8.78,1581
1,1393,male,Bird Averitt,4,10.3,1581
1,1394,female,Janell Burse,8,14.5,1580
1,1395,male,Wil Jones,2,11.05,1578
1,1396,male,James Anderson,7,10.76,1571
1,1397,male,Chris Douglas-Roberts,6,9.83,1571
1,1398,male,Art Heyman,5,11.58,1569
1,1399,male,Rod Foster,3,10.2,1562
1,1400,male,Luke Babbitt,7,9.27,1559
1,1401,male,Don Boven,5,11.24,1558
1,1402,male,Earl Clark,10,9.82,1558
1,1403,male,Louie Dampier*,3,12.47,1553
1,1404,female,Le'coe Willingham,10,12.69,1552
1,1405,male,Stan Love,4,13.35,1550
1,1406,male,Ed Nealy,14,9.39,1550
1,1407,male,Sam Young,6,10.25,1550
1,1408,male,Aron Baynes,5,13.06,1544
1,1409,female,Natasha Cloud,7,11.91,1542
1,1410,male,Donte Greene,4,9.57,1541
1,1411,male,Jack Haley,11,9.78,1541
1,1412,male,Zan Tabak,8,11.12,1540
1,1413,male,Eddie Lee,6,11.38,1534
1,1414,male,Kenny Fields,6,11.9,1534
1,1415,female,Kayla Thornton,7,12.19,1528
1,1416,male,Dickey Simpkins,9,9.99,1520
1,1417,male,Jahlil Okafor,2,15.95,1518
1,1418,male,Ray Lumpp,4,13.32,1516
1,1419,male,Mike Sweetney,4,14.6,1516
1,1420,male,Mark Davis,8,9.8,1515
1,1421,male,Guy Sparrow,5,8.64,1503
1,1422,male,Larry Staverman,8,12.59,1502
1,1423,male,Reggie Slater,13,13.89,1502
1,1424,male,A.J. English,2,11.55,1502
1,1425,male,Ken Bannister,5,10.2,1501
1,1426,male,Paul Graham,3,13.5,1499
1,1427,male,John Brisker,3,16.37,1498
1,1428,female,Tianna Hawkins,9,13.57,1497
1,1429,male,Corky Devlin,3,11.67,1496
1,1430,male,Alex Hannum*,4,8.97,1496
1,1431,male,Tom Garrick,7,10.69,1496
1,1432,female,Natalie Achonwa,8,16.79,1494
1,1433,male,Al Eberhard,4,10.65,1490
1,1434,male,Jeff Judkins,5,11.66,1482
1,1435,male,Robert Smith,11,8.97,1482
1,1436,male,Carl Nicks,5,10.56,1482
1,1437,male,Bobby Lewis,4,10.85,1481
1,1438,male,Frank Kaminsky,2,12.75,1480
1,1439,male,Mickey Davis,5,14.32,1478
1,1440,male,Winford Boynes,3,10.3,1478
1,1441,male,Kevin Williams,7,9.97,1477
1,1442,male,Emmanuel Mudiay,2,10.4,1475
1,1443,male,K.J. McDaniels,7,10.11,1475
1,1444,male,Ed Kalafat,3,11.3,1474
1,1445,male,Kenny Higgs,3,11.7,1470
1,1446,male,Jawann Oldham,12,9.22,1464
1,1447,female,Scholanda Dorrell,7,9.79,1458
1,1448,female,Tierra Ruffin-Pratt,8,10.34,1456
1,1449,female,Erin Phillips,9,13.72,1454
1,1450,male,Jonathan Bender,8,12.22,1453
1,1451,male,Donald Sloan,10,8.91,1453
1,1452,male,Bob Harris,3,12.57,1451
1,1453,female,Hamchetou Maiga-Ba,9,10.46,1451
1,1454,female,Brionna Jones,6,18.95,1445
1,1455,male,Lloyd Walton,5,11.54,1442
1,1456,female,Isabelle Harrison,6,15.58,1431
1,1457,male,LaRue Martin,4,12.1,1430
1,1458,male,Paul Hoffman,2,14.0,1427
1,1459,male,MarShon Brooks,6,15.57,1420
1,1460,female,Charlotte Smith,8,9.76,1412
1,1461,male,Ekpe Udoh,7,11.31,1412
1,1462,male,Archie Dees,3,14.57,1411
1,1463,male,James Hardy,4,11.45,1410
1,1464,male,Adam Morrison,5,5.94,1409
1,1465,male,Mel Davis,6,11.62,1408
1,1466,male,Henry Walker,7,10.79,1408
1,1467,male,Mark Acres,8,7.9,1407
1,1468,male,Terrence Williams,8,10.16,1404
1,1469,male,Justin Holiday,6,9.72,1403
1,1470,male,Phil Rollins,8,9.97,1403
1,1471,male,Bob Donham,3,14.1,1402
1,1472,female,Jackie Young,4,16.05,1398
1,1473,male,Johnny High,4,8.5,1396
1,1474,male,Clint Capela,3,17.27,1392
1,1475,male,JaMychal Green,5,13.74,1391
1,1476,male,Stanislav Medvedenko,7,13.99,1390
1,1477,female,Tiffany Jackson-Jones,9,12.14,1389
1,1478,male,Henry Sims,6,16.97,1381
1,1479,female,Adrian Williams-Strong,8,12.11,1380
1,1480,male,Derrick Chievous,5,11.36,1379
1,1481,female,Betnijah Laney,6,11.78,1378
1,1482,male,Dick Farley,3,12.13,1378
1,1483,female,Stacey Dales,5,12.98,1377
1,1484,male,Ernie Vandeweghe,4,13.6,1376
1,1485,female,Rhonda Mapp,6,16.97,1369
1,1486,male,Todd MacCulloch,4,16.75,1369
1,1487,male,Zeljko Rebraca,7,12.73,1367
1,1488,male,Shawn Respert,8,10.83,1362
1,1489,male,Ted McClain,5,10.2,1361
1,1490,female,Kelsey Bone,5,12.22,1358
1,1491,male,Jim Thomas,4,7.78,1355
1,1492,male,Josh Powell,9,7.48,1342
1,1493,female,Erin Thorn,10,11.45,1341
1,1494,male,Josh Boone,4,14.1,1340
1,1495,male,Terry Driscoll,7,9.24,1338
1,1496,male,Keith McLeod,6,9.6,1336
1,1497,female,Kia Nurse,4,11.18,1335
1,1498,male,Fred Saunders,6,10.27,1331
1,1499,female,Tamika Williams,7,13.64,1330
1,1500,male,Kevin McKenna,6,9.45,1320
1,1501,male,Sarunas Jasikevicius,4,12.38,1319
1,1502,male,Rob Williams,2,12.0,1319
1,1503,male,Joe Ingles,3,10.77,1319
1,1504,male,Robert Hawkins,4,20.07,1313
1,1505,male,Joffrey Lauvergne,5,12.66,1308
1,1506,male,Rick Brunson,15,9.61,1308
1,1507,male,Bob Carrington,4,9.0,1308
1,1508,female,Helen Darling,10,8.91,1307
1,1509,female,Mistie Bass,10,14.57,1303
1,1510,male,Tim Kempton,12,3.77,1302
1,1511,male,Vern Hatton,5,8.8,1297
1,1512,male,Brook Steppe,5,12.38,1297
1,1513,male,Sonny Weems,6,4.67,1296
1,1514,male,Jordan Hamilton,7,12.73,1294
1,1515,female,Monica Wright,7,9.04,1293
1,1516,male,Abdul Jeelani,2,17.1,1290
1,1517,female,Jennifer Azzi,5,13.94,1288
1,1518,male,Bobby Hurley,7,8.59,1282
1,1519,female,Moriah Jefferson,6,13.58,1275
1,1520,male,Tarik Black,5,13.98,1274
1,1521,male,Travis Mays,3,10.33,1273
1,1522,male,Gene Wiley,4,9.33,1273
1,1523,male,Justin Anderson,4,13.43,1272
1,1524,male,Brooks Thompson,8,9.93,1264
1,1525,male,Salim Stoudamire,3,11.67,1260
1,1526,male,Joel Kramer,5,10.46,1257
1,1527,male,Bob Portman,4,13.7,1254
1,1528,male,Arnie Johnson,2,16.0,1240
1,1529,male,Jamie Feick,9,11.08,1239
1,1530,female,Rushia Brown,7,15.6,1239
1,1531,male,Aaron Gray,11,10.9,1235
1,1532,male,Jim Les,9,8.01,1233
1,1533,female,Sami Whitcomb,6,13.17,1232
1,1534,female,Amanda Zahui B.,7,12.39,1228
1,1535,female,Astou Ndiaye-Diatta,7,11.37,1226
1,1536,male,Tony Dumas,6,7.0,1226
1,1537,male,Darvin Ham,10,10.04,1222
1,1538,male,Pablo Prigioni,6,12.08,1220
1,1539,male,Keith Herron,3,9.83,1219
1,1540,female,Kristen Rasmussen,9,12.46,1215
1,1541,male,John Wetzel,7,9.43,1215
1,1542,male,Bobby Brown,7,9.54,1214
1,1543,male,James Singleton,7,13.56,1208
1,1544,male,Terry Duerod,6,11.7,1208
1,1545,male,Kenny McIntosh,6,7.92,1204
1,1546,male,Seth Curry,6,8.6,1203
1,1547,male,Donald Hodge,7,9.06,1200
1,1548,male,Jelani McCoy,8,9.04,1200
1,1549,male,Ralph Davis,2,9.05,1195
1,1550,male,Tommy Kron,3,11.0,1193
1,1551,male,Dave Feitl,5,9.96,1192
1,1552,male,Jerome Lane,8,12.16,1191
1,1553,male,Gene Tormohlen,6,11.2,1191
1,1554,male,Javaris Crittenton,6,11.15,1190
1,1555,female,Korie Hlede,5,12.14,1186
1,1556,female,Rita Williams,6,13.28,1186
1,1557,male,Greg Graham,7,10.06,1178
1,1558,female,Brandy Reed,4,21.75,1172
1,1559,male,Acie Earl,6,11.53,1168
1,1560,male,Andre Roberson,4,9.47,1162
1,1561,male,Roshown McLeod,5,8.48,1154
1,1562,male,Marcus Williams,8,12.97,1152
1,1563,female,Edna Campbell,7,10.56,1143
1,1564,male,Steve Bracey,3,12.53,1141
1,1565,male,Chris Smith,4,8.12,1140
1,1566,male,JaKarr Sampson,4,8.68,1134
1,1567,male,Jerry Eaves,4,5.2,1132
1,1568,male,Lancaster Gordon,4,8.82,1125
1,1569,female,Lisa Harrison,6,11.92,1125
1,1570,male,Dave Hoppen,10,9.84,1123
1,1571,male,Joe Roberts,3,10.1,1118
1,1572,male,Ralph O'Brien,5,12.1,1118
1,1573,female,Lady Grooms,8,10.56,1117
1,1574,male,Keith Lee,3,12.2,1114
1,1575,male,Steve Alford,6,13.67,1110
1,1576,male,Chris Johnson,14,10.78,1109
1,1577,male,Ira Terrell,4,11.05,1107
1,1578,male,Tom Marshall,6,10.23,1104
1,1579,female,Jordin Canada,5,13.5,1102
1,1580,male,Emanual Davis,6,9.23,1100
1,1581,male,Cedrick Hordges,2,10.55,1099
1,1582,female,Kelly Schumacher,8,12.53,1096
1,1583,male,Mike Iuzzolino,2,13.0,1096
1,1584,male,Dwight Powell,5,19.22,1095
1,1585,female,Barbara Farris,10,8.24,1094
1,1586,male,Joel Anthony,12,10.07,1092
1,1587,male,Chris Quinn,6,9.52,1092
1,1588,male,Mark McNamara,10,10.15,1092
1,1589,male,Kevin O'Shea,4,11.18,1090
1,1590,male,Willie McCarter,3,8.93,1090
1,1591,male,Keith Jennings,3,16.43,1090
1,1592,female,Azura Stevens,5,15.9,1087
1,1593,male,Alec Kessler,4,10.48,1084
1,1594,male,Fabricio Oberto,6,8.68,1081
1,1595,male,Bryce Drew,6,8.62,1081
1,1596,male,Derrick Brown,5,13.72,1080
1,1597,male,Richard Dumas,3,15.1,1080
1,1598,male,D.J. White,8,14.79,1078
1,1599,male,Bernard Thompson,5,9.0,1078
1,1600,male,Pete Cross,5,7.06,1077
1,1601,male,Greg Grant,11,8.99,1075
1,1602,male,Gary Melchionni,2,12.65,1074
1,1603,male,Willie Cauley-Stein,2,15.85,1074
1,1604,male,Jim McIlvaine,7,9.43,1072
1,1605,male,Jeff Adrien,7,14.4,1071
1,1606,male,Tod Murphy,7,9.94,1064
1,1607,male,Cal Christensen,4,11.48,1064
1,1608,female,Myisha Hines-Allen,5,16.9,1061
1,1609,male,Ben McDonald,4,8.72,1061
1,1610,male,Charles Pittman,4,9.38,1060
1,1611,male,Trevor Wilson,6,11.55,1057
1,1612,male,Ray McCallum,5,9.86,1057
1,1613,female,Shay Murphy,9,13.83,1056
1,1614,male,Dewayne Dedmon,7,10.44,1052
1,1615,male,Xavier Henry,5,8.2,1050
1,1616,female,Lynetta Kizer,7,12.56,1050
1,1617,male,T.J. McConnell,2,14.1,1049
1,1618,male,Michael Ansley,5,12.14,1047
1,1619,male,Hilton Armstrong,11,9.0,1043
1,1620,male,Jack Givens,2,12.25,1040
1,1621,male,Dario Saric,1,12.8,1040
1,1622,female,Olympia Scott,10,8.1,1036
1,1623,female,Marlies Askamp,6,16.1,1030
1,1624,female,Tamicha Jackson,7,12.69,1030
1,1625,male,Rudy Macklin,3,9.73,1030
1,1626,male,Don Lofgran,3,11.7,1028
1,1627,male,Dominic McGuire,11,6.21,1028
1,1628,male,Kelvin Upshaw,8,10.26,1028
1,1629,male,Stephen Graham,9,8.57,1024
1,1630,male,Stuart Gray,9,7.3,1022
1,1631,female,Adrienne Johnson,6,10.22,1018
1,1632,male,Bob Sims,3,8.1,1018
1,1633,male,Greg Dreiling,10,7.48,1014
1,1634,male,Greg Sutton,5,10.1,1013
1,1635,male,Dick Cunningham,7,8.99,1012
1,1636,male,Trevor Ruffin,2,15.15,1011
1,1637,male,Ed Mikan,5,9.7,1011
1,1638,female,Gordana Grubin,4,13.95,1010
1,1639,male,Bob Thornton,10,4.32,1008
1,1640,male,Lonny Baxter,9,9.78,1006
1,1641,male,Nick Jones,3,10.33,1003
1,1642,female,Sandrine Gruda,5,12.84,1000
1,1643,male,Pete Verhoeven,6,9.53,1000
1,1644,male,Kenny Battle,8,13.81,998
1,1645,male,Chris Copeland,4,11.8,998
1,1646,male,George Senesky,3,9.87,998
1,1647,male,Bob Quick,6,14.23,997
1,1648,male,Anthony Jones,7,10.59,993
1,1649,male,Mardy Collins,6,7.53,993
1,1650,male,Kim Hughes,7,8.69,987
1,1651,female,Rachel Banham,7,10.6,986
1,1652,male,Chuck Mencel,2,11.3,983
1,1653,male,Ryan Kelly,4,9.82,981
1,1654,male,Bob Elliott,3,12.5,980
1,1655,male,Chuck Williams,4,9.97,978
1,1656,male,Jeff Halliburton,4,13.82,977
1,1657,male,Larry Demic,3,7.83,976
1,1658,male,Mark Madsen,9,6.38,975
1,1659,female,Theresa Plaisance,9,10.18,974
1,1660,male,Walter Herrmann,5,13.36,972
1,1661,male,Jim Farmer,7,8.57,970
1,1662,male,Noble Jorgensen,2,13.15,965
1,1663,male,William Bedford,6,8.83,964
1,1664,male,Dajuan Wagner,4,10.43,964
1,1665,female,Amber Holt,5,12.3,962
1,1666,male,John Rudometkin,5,10.48,960
1,1667,male,Wilson Washington,4,10.42,960
1,1668,male,Jeff Martin,2,9.35,956
1,1669,male,David Harrison,4,10.08,949
1,1670,male,Ian Clark,6,10.42,945
1,1671,male,Bob Christian,4,12.4,942
1,1672,male,Fred LaCour,3,11.03,940
1,1673,female,Simone Edwards,6,13.52,936
1,1674,male,Stanley Johnson,2,7.95,932
1,1675,male,Keith Edmonson,4,12.68,932
1,1676,male,Scott Roth,5,8.46,932
1,1677,female,Kelly Mazzante,6,11.45,930
1,1678,male,Trey Lyles,2,10.8,928
1,1679,female,Shanna Zolman,4,15.07,926
1,1680,female,Loree Moore,5,10.48,926
1,1681,female,Shatori Walker-Kimbrough,6,12.8,924
1,1682,male,Kevin Loder,5,7.86,923
1,1683,female,Carolyn Swords,9,13.02,920
1,1684,female,Amanda Lassiter,6,9.95,919
1,1685,male,Dillard Crocker,4,12.62,916
1,1686,male,John Jenkins,7,11.43,912
1,1687,male,Loren Meyer,5,5.86,911
1,1688,male,Renaldo Balkman,8,11.01,910
1,1689,male,Lou Tsioropoulos,3,7.43,910
1,1690,male,Norman Powell,2,13.65,909
1,1691,male,Solomon Jones,10,7.5,906
1,1692,male,Bryan Warrick,6,9.1,904
1,1693,male,Tyler Ennis,7,9.46,904
1,1694,male,Lorenzo Williams,13,9.87,903
1,1695,male,Mike Muscala,4,14.2,903
1,1696,female,Rebecca Allen,7,11.66,901
1,1697,male,Jimmy Jones,3,9.37,901
1,1698,male,Bernie Williams,2,10.8,890
1,1699,female,Jayne Appel-Marinelli,7,12.71,886
1,1700,female,Victoria Vivians,4,7.65,884
1,1701,female,Stacey Lovelace,7,11.89,883
1,1702,female,Penny Toler,3,14.33,881
1,1703,male,Josh Richardson,2,11.05,880
1,1704,female,Bria Holmes,5,10.3,880
1,1705,female,LaToya Sanders,7,17.56,879
1,1706,male,Jeremy Evans,6,17.93,877
1,1707,male,Sam Pellom,6,8.57,875
1,1708,male,Don Sunderlage,2,9.2,874
1,1709,male,Bobby Portis,2,14.35,873
1,1710,male,Larry Spriggs,5,11.88,873
1,1711,female,Kiah Stokes,7,12.47,872
1,1712,female,Gabby Williams,4,12.35,872
1,1713,male,Ed O'Bannon,4,8.28,869
1,1714,female,Tracy Reid,6,11.53,867
1,1715,female,Michele Timms,5,12.12,866
1,1716,male,Mike Wilks,14,9.79,865
1,1717,male,Dick Hemric,2,13.35,863
1,1718,male,Travis Diener,7,10.41,860
1,1719,male,Dallas Comegys,2,10.7,856
1,1720,male,Marlon Redmond,4,5.12,856
1,1721,female,Monique Billings,5,14.36,854
1,1722,male,Larry Jones,2,10.95,854
1,1723,male,Will Solomon,4,11.6,847
1,1724,male,Richaun Holmes,2,17.25,846
1,1725,male,Johnny Neumann,4,12.25,845
1,1726,male,Winston Bennett,5,12.34,843
1,1727,female,Stephanie White,5,14.62,842
1,1728,male,Rondae Hollis-Jefferson,2,13.95,842
1,1729,male,Jason Collier,5,11.82,841
1,1730,male,Perry Moss,4,8.88,840
1,1731,female,Kym Hampton,3,17.07,840
1,1732,male,Greg Oden,3,17.87,840
1,1733,male,Gustavo Ayon,5,14.14,839
1,1734,male,Byron Houston,4,11.25,835
1,1735,male,Todd Fuller,5,10.04,835
1,1736,male,Corey Benjamin,4,8.53,835
1,1737,male,Adrian Branch,4,15.45,834
1,1738,female,Vanessa Hayden,5,14.4,827
1,1739,male,Irv Bemoras,2,9.85,827
1,1740,female,Sue Wicks,6,12.32,823
1,1741,male,Sean May,4,13.08,821
1,1742,female,Kayla Alexander,8,13.76,818
1,1743,female,Shalonda Enis,5,15.36,817
1,1744,female,Jamierra Faulkner,5,11.0,814
1,1745,male,Jonathon Simmons,2,10.9,814
1,1746,male,Chris Anstey,3,12.5,813
1,1747,male,Jamal Murray,1,11.9,811
1,1748,male,Ivan Johnson,2,15.0,808
1,1749,male,Jeffery Taylor,3,8.13,807
1,1750,male,Tom Barker,5,10.42,802
1,1751,male,Kendall Marshall,4,9.88,802
1,1752,female,Kelsey Griffin,5,12.38,801
1,1753,female,Kaleena Mosqueda-Lewis,6,8.5,799
1,1754,male,Kedrick Brown,6,11.27,798
1,1755,male,Neil Johnson,4,9.95,798
1,1756,female,Kiesha Brown,9,10.83,797
1,1757,male,Jerian Grant,2,12.15,796
