q_id,Gender,Name,NumSeasons,AvgPER,CareerPoints
1,male,Tierre Brown,4,7.52,527
1,male,Paul McPherson,3,13.7,524
1,male,Don Rehfeldt,3,15.23,522
1,male,Tony White,4,5.6,522
1,female,Agnieszka Bibrzycka,2,15.05,520
1,male,Stan Pietkiewicz,5,7.44,520
1,male,Charles Jenkins,4,8.85,519
1,female,Linda Burgess,4,13.37,518
1,male,Rod Derline,2,12.95,518
1,female,Ramu Tokashiki,3,10.27,517
1,male,Reggie Bullock,6,7.05,516
1,female,Sherill Baker,4,19.88,515
1,male,Anthony Miller,11,7.02,512
1,male,Stephen Howard,6,14.98,512
1,male,Tarence Kinsey,3,11.43,511
1,male,Darrin Hancock,6,11.45,509
1,male,Kenny Payne,4,11.07,508
1,female,Katrina Colleton,4,6.85,506
1,male,Dave Lattin,2,10.05,506
1,female,Jeanette Pohlen-Mavunga,6,9.93,505
1,male,Sam Dekker,2,11.9,504
1,female,Bernadette Ngoyisa,4,20.02,502
1,male,Bo Lamar,1,12.8,502
1,male,Keith Closs,3,15.2,502
1,male,Nate Wolters,4,6.55,501
1,female,Andrea Congreaves,3,14.7,500
1,male,Doron Lamb,4,5.45,499
1,male,Mel Bennett,4,6.78,498
1,male,Jackson Vroman,4,8.35,497
1,male,Rodney McGruder,1,9.1,497
1,male,Eric White,4,2.83,494
1,female,Vanessa Nygaard,5,10.86,493
1,female,Carla Boyd,3,10.77,492
1,male,Adrian Caldwell,8,6.79,491
1,male,Joe Courtney,10,8.33,490
1,male,Shelton Jones,4,13.78,488
1,male,Boban Marjanovic,2,28.65,488
1,male,Perry Jones,3,8.27,488
1,male,Rusty LaRue,5,7.34,486
1,female,Michelle Brogan,2,17.55,486
1,female,Anete Jekabsone-Zogota,3,9.2,486
1,female,Clarisse Machanguana,4,12.75,485
1,male,Rollen Hans,1,11.5,483
1,male,Jack Turner,2,9.6,482
1,male,Terry Rozier,2,7.9,482
1,male,Mike Batiste,1,12.2,481
1,male,Damjan Rudez,3,6.67,480
1,male,Anthony Cook,6,8.17,480
1,male,Marlon Maxey,2,15.6,479
1,male,Domantas Sabonis,1,6.9,479
1,male,Ron Bonham,2,17.35,478
1,male,Joel Freeland,3,10.93,477
1,female,Alison Bales,4,15.52,476
1,male,Stojko Vrankovic,5,10.04,473
1,male,Fred Taylor,4,5.73,472
1,male,Terence Morris,3,8.83,472
1,male,Ron Knight,2,11.15,472
1,male,Michael Phelps,3,12.43,470
1,male,Caris LeVert,1,12.2,468
1,male,Chris McNealy,3,10.03,466
1,female,Sydney Wiese,4,8.95,466
1,male,Kenny Green,4,8.15,466
1,male,Hollis Copeland,2,9.25,464
1,female,Coquese Washington,6,9.22,464
1,female,Kayte Christensen,6,8.08,463
1,male,Peter Thibeaux,2,10.6,462
1,male,Chris Corchiani,5,14.28,460
1,male,Bob Burrow,2,10.85,459
1,female,Jennifer Rizzotti,5,9.74,458
1,female,Tyasha Harris,3,11.7,458
1,male,Rich Johnson,3,13.9,457
1,male,Brian Rowsom,3,12.5,457
1,female,Anna Cruz,3,13.23,456
1,male,George Kaftan,2,13.0,456
1,male,Orlando Johnson,7,4.87,455
1,female,Bridget Carleton,3,10.33,454
1,male,Kenny Satterfield,4,6.03,453
1,female,Kim Williams,2,13.9,453
1,male,John Douglas,2,9.95,452
1,male,Kennard Winchester,5,11.56,452
1,male,Nick Mantis,4,5.88,451
1,male,Byron Irvin,3,14.2,451
1,female,Crystal Kelly,3,12.63,451
1,female,Quanitra Hollingsworth,5,9.84,450
1,female,Monica Maxwell,4,8.93,448
1,female,Kennedy Burke,4,12.9,447
1,male,Timothe Luwawu-Cabarrot,1,8.5,445
1,male,Tyler Ulis,1,13.0,444
1,male,A.J. Guyton,3,4.37,442
1,male,Laron Profit,4,9.85,441
1,male,Alonzo Bradley,3,7.47,440
1,male,Sylvester Gray,1,11.2,440
1,female,Kisha Ford,5,8.88,440
1,male,Chuck Terry,3,6.93,439
1,male,Horace Walker,1,10.2,438
1,female,Stacey Thomas,6,8.77,438
1,male,Oleksiy Pecherov,3,12.03,438
1,female,Gwen Jackson,3,11.67,437
1,male,Johnny Payak,1,11.9,436
1,male,Paul Hogue,4,4.1,435
1,female,Pollyanna Johns Kimbrough,6,11.53,435
1,female,Michaela Onyenwere,2,9.15,434
1,female,NaLyssa Smith,1,11.9,433
1,female,K.B. Sharp,6,8.6,432
1,male,Mike D'Antoni,4,9.03,432
1,male,Joe Kopicki,3,14.6,432
1,male,Daniel Ewing,2,8.45,431
1,male,Wah Wah,1,13.5,430
1,male,Brandon Davies,4,9.3,428
1,female,Michele Van Gorp,6,7.9,427
1,male,Semih Erden,4,9.3,425
1,male,Mindaugas Kuzminskas,1,12.4,425
1,female,Lynn Pride,4,7.83,425
1,male,Jay Arnette,3,2.3,424
1,male,Chris Welp,5,7.02,424
1,male,Andre Barrett,8,10.66,424
1,female,Bridgette Gordon,2,9.95,424
1,male,Cal Bowdler,3,11.73,424
1,female,Jamie Redd,3,14.47,423
1,male,Rodrick Rhodes,5,0.08,423
1,male,Hamed Haddadi,7,13.1,423
1,female,Emma Cannon,3,12.83,423
1,male,Chris Engler,11,10.08,422
1,male,Evan Eschmeyer,4,9.97,421
1,female,Tasha Humphrey,2,14.5,419
1,male,Greg Hyder,1,8.7,417
1,male,Kevin Brooks,3,7.97,417
1,male,Ron Davis,3,6.83,417
1,female,Kim Perrot,2,15.05,415
1,male,Jerome Moiso,8,11.25,414
1,male,Steve Jones,1,12.1,414
1,male,Gene Guarilia,4,7.95,413
1,female,Helen Luz,3,15.77,410
1,male,Tony Robertson,2,10.65,409
1,female,Doneeka Lewis,6,6.83,409
1,male,Jim Tucker,3,7.67,407
1,male,Tom Kozelko,3,7.87,407
1,male,Dan Langhi,6,5.35,406
1,male,Alex Abrines,1,10.1,406
1,male,Art Long,5,4.92,405
1,male,Hawkeye Whitney,2,9.7,404
1,female,Tammy Jackson,6,8.98,403
1,male,Dean Tolson,3,10.43,402
1,male,Jamie Watson,6,8.33,401
1,male,Ansu Sesay,4,12.35,401
1,female,Trisha Fallon,2,13.35,399
1,male,Joe Ruklick,3,8.8,398
1,female,Lindsay Wisdom-Hylton,4,12.7,397
1,male,Gary Hill,4,4.3,397
1,male,Jeremy Tyler,5,8.84,395
1,male,Ed Sherod,1,11.4,395
1,male,Mark Hendrickson,6,10.33,394
1,male,Rich Rinaldi,3,9.93,393
1,male,Mike Price,3,9.87,391
1,male,Malcolm Delaney,1,7.5,391
1,male,Brad Branson,2,12.2,391
1,male,Rafael Araujo,3,6.63,389
1,male,Gus Bailey,5,10.1,389
1,female,Kerri Gardin,4,9.3,389
1,male,Brian Oliver,4,6.67,389
1,male,Howie Jolliff,3,6.8,388
1,female,Claudia Neves,4,9.03,387
1,male,Anthony Roberson,5,10.86,384
1,male,Kevin Pritchard,6,10.37,384
1,male,David Rivers,3,9.1,383
1,male,Ralph Polson,3,10.57,382
1,female,Ketia Swanier,5,7.2,382
1,female,Michelle Marciniak,3,12.33,381
1,female,Lisa Willis,3,13.0,381
1,male,Ashraf Amaya,2,10.3,379
1,male,Robbie Hummel,2,9.65,379
1,male,Shavlik Randolph,12,11.57,378
1,male,Chuck Aleksinas,1,9.1,377
1,female,Marine Johannes,2,14.35,377
1,male,Johnny O'Bryant,5,11.2,376
1,male,Alan Williams,2,20.3,375
1,female,Jazmine Jones,2,10.5,375
1,male,Joe Buckhalter,2,5.85,375
1,male,Freddie Lewis,2,10.9,373
1,female,Penny Moore,2,9.4,373
1,male,John Mahnken,2,10.2,373
1,male,Luke Witte,3,11.8,372
1,male,Barry Kramer,3,9.93,372
1,male,Robin Jones,2,10.4,370
1,male,Dexter Cambridge,1,12.1,370
1,male,Steve Hamilton,2,8.9,368
1,female,Chante Black,4,9.52,368
1,male,Joey Dorsey,6,11.77,367
1,female,Jessica Shepard,3,12.83,365
1,male,Chris Jefferies,4,13.97,365
1,male,Wallace Bryant,5,7.66,364
1,male,Greg Jackson,3,7.3,364
1,male,Mamadou N'Diaye,7,9.91,360
1,male,Rich Jones,1,12.5,360
1,male,Jordan McRae,4,13.07,359
1,female,Tammi Reiss,2,10.95,359
1,male,Rashad Vaughn,2,6.0,359
1,male,Clinton Wheeler,4,12.9,359
1,male,Howie Schultz,2,7.85,359
1,male,Andre Wakefield,4,-1.95,359
1,female,Slobodanka Tuvic,4,8.57,358
1,female,Cayla George,3,11.53,357
1,male,Willie Smith,4,6.25,357
1,male,Alfredrick Hughes,1,8.2,356
1,male,Randy Woods,4,11.38,356
1,female,Erica McCall,5,9.68,355
1,female,Ruthy Hebard,3,14.07,354
1,male,Derrick Dial,6,12.88,354
1,female,Ayana Walker,5,10.18,353
1,male,Steve Scheffler,9,14.86,352
1,female,Crystal Smith,3,10.47,351
1,female,Toni Foster,3,20.2,350
1,male,Tom Hoover,3,8.37,350
1,male,Ticky Burden,2,10.75,349
1,female,AD Durr,2,11.95,349
1,male,Bill Closs,1,10.4,347
1,male,Charles Bradley,3,6.03,347
1,male,Dan Anderson,2,12.15,347
1,female,Samantha Prahalis,3,4.57,346
1,male,Jared Cunningham,8,7.35,343
1,female,Umeki Webb,3,8.43,343
1,male,Jackie Butler,3,38.23,343
1,male,Lennie Rosenbluth,2,11.6,342
1,male,Wesley Cox,2,8.5,342
1,male,Roko Ukic,2,11.0,341
1,male,Bill Thieben,2,8.55,337
1,male,Gene Rhodes,1,11.2,337
1,male,Christian Eyenga,4,8.15,337
1,male,Bones McKinney,1,9.4,337
1,male,Roy Hamilton,2,9.75,336
1,female,Cintia dos Santos,3,10.37,335
1,male,Maciej Lampe,7,2.89,334
1,female,Danielle McCray,2,12.25,334
1,male,Cliff Anderson,5,10.42,333
1,male,Jimmy Oliver,5,9.46,331
1,male,Larry Hennessy,2,8.65,331
1,male,Darnell Jackson,5,2.7,331
1,female,Jamie Carey,4,9.08,330
1,male,Carl Thomas,6,12.43,329
1,female,Han Xu,2,15.65,327
1,male,Mal Graham,2,6.7,327
1,male,James Michael,3,15.53,326
1,male,Orien Greene,4,10.65,326
1,male,Lucas Nogueira,3,12.1,324
1,male,Quincy Miller,5,7.32,324
1,male,Bill Buntin,1,13.3,324
1,female,Andrea Riley,3,6.73,324
1,male,Pat Durham,2,7.55,323
1,male,Darius Miller,3,3.4,320
1,male,Cleo Hill,1,9.1,320
1,male,Ben Uzoh,4,14.28,320
1,male,Ron Grandison,7,12.5,319
1,female,Sheila Lambert,4,9.5,319
1,male,Jarell Martin,2,11.35,318
1,male,Paul Dawkins,1,11.0,316
1,male,Joe Cooke,1,10.4,316
1,male,Sam Smith,2,14.2,315
1,male,Khalid El-Amin,1,12.2,314
1,male,Marquis Teague,4,4.55,313
1,female,Lynette Woodard,2,12.75,312
1,female,DiJonai Carrington,2,8.3,312
1,male,Jim Neal,1,9.9,312
1,male,Chris Washburn,4,9.2,312
1,male,Marcus Haislip,4,10.9,311
1,female,Maggie Lucas,3,13.4,311
1,male,Clyde Mayes,5,6.56,310
1,male,Kevin Lynch,2,7.65,310
1,male,Dick Groat,1,18.2,309
1,female,Vicki Baugh,3,13.87,309
1,female,Markeisha Gatling,3,11.97,308
1,male,Dave Jamerson,5,0.6,308
1,male,Kyrylo Fesenko,5,12.46,305
1,male,Jerald Honeycutt,4,5.35,305
1,male,Juan Hernangomez,1,13.3,305
1,male,Henry Akin,2,7.5,304
1,female,Haixia Zheng,2,20.65,304
1,male,Mo Howard,3,18.07,304
1,male,Davis Bertans,1,12.9,303
1,female,Val Whiting-Raymond,3,9.5,303
1,female,Sonja Petrovic,2,10.3,303
1,male,Joby Wright,1,9.2,303
1,female,Nikki Blue,5,7.88,302
1,male,Willie White,2,12.8,302
1,male,Bob Arnzen,1,14.5,301
1,male,Tremaine Fowlkes,4,8.97,301
1,male,Fatty Taylor,1,11.1,301
1,male,Marcelo Huertas,2,9.75,300
1,male,Tim Breaux,3,8.9,299
1,female,Marta Fernandez,1,11.3,297
1,female,Amber Harris,4,11.38,297
1,male,Jerry Fleishman,1,13.7,296
1,male,Eddie Hughes,3,9.5,296
1,female,Quacy Barnes,4,5.78,296
1,male,Ken Johnson,2,7.7,295
1,male,Luigi Datome,4,13.67,293
1,male,Kris Dunn,1,8.1,293
1,male,Donny Marshall,5,1.36,293
1,male,Johnny Baum,2,7.7,292
1,male,Denzel Valentine,1,7.3,291
1,male,Gerry Calabrese,1,9.4,291
1,female,Avery Warley-Talbert,5,9.8,291
1,male,Allan Ray,1,10.0,290
1,male,Lance Blanks,3,9.27,289
1,male,Skal Labissiere,1,16.8,289
1,female,Dena Head,3,9.77,289
1,male,Mike Taylor,1,10.1,289
1,male,Diante Garrett,2,8.05,288
1,female,Heidi Burge,2,12.4,288
1,male,Jake Fendley,2,10.35,287
1,male,Sergey Karasev,3,7.1,287
1,male,Elijah Millsap,3,3.67,287
1,male,Ed Rains,2,8.2,287
1,male,Patrick O'Bryant,6,11.0,287
1,male,Maceo Baston,4,15.4,286
1,male,Corey Beck,5,8.5,286
1,male,Jimmy King,2,11.3,285
1,male,Mike Barr,1,10.3,285
1,male,Carlos Terry,3,8.23,285
1,male,John Richter,1,8.1,285
1,male,Ivica Zubac,1,17.0,284
1,female,Nicky McCrimmon,4,11.75,284
1,male,Don Smith,1,12.6,283
1,female,Rachael Sporn,3,12.0,283
1,male,Joe Alexander,2,6.45,282
1,male,Patrick McCaw,1,8.6,282
1,male,Jimmy Collins,2,11.1,281
1,male,Darrun Hilliard,2,8.3,279
1,male,DaJuan Summers,4,6.3,278
1,male,John Tschogl,3,6.53,277
1,male,Nolan Smith,2,7.45,277
1,male,LeRon Ellis,3,7.9,277
1,female,Raffaella Masciadri,3,7.73,276
1,female,Rashanda McCants,2,9.15,275
1,male,Lindsay Hairston,1,14.8,273
1,male,Ryan Lorthridge,1,12.9,272
1,female,Razija Brcaninovic,1,16.5,272
1,male,Mike Penberthy,2,21.25,272
1,male,Craig Neal,4,6.77,272
1,male,Gary Zeller,2,4.45,271
1,male,Chris Hunter,1,12.2,270
1,male,Ricky Marsh,1,8.4,269
1,male,Mario Bennett,4,5.22,269
1,male,Kenny Dennard,3,8.77,268
1,female,LaToya Bond,2,6.0,267
1,male,Johnny Taylor,5,2.96,267
1,male,Linton Townes,5,10.42,265
1,male,Bennie Swain,1,12.3,265
1,male,Josh Harrellson,3,11.87,265
1,male,DeJuan Wheat,2,13.15,265
1,female,Alexis Jones,4,8.23,264
1,female,Shalee Lehning,3,8.67,263
1,male,John Thompson*,2,12.3,262
1,male,Alando Tucker,5,12.16,262
1,male,Jack Parr,1,7.9,262
1,male,Joe Smyth,3,10.67,262
1,female,Julie Allemand,2,11.95,262
1,female,Felicia Ragland,2,12.5,259
1,female,Vicki Hall,3,12.47,258
1,male,Curtis Borchardt,2,8.65,258
1,male,Rich Manning,4,8.78,257
1,male,Bud Ogden,2,12.8,257
1,male,Jeff Webb,4,8.32,257
1,female,Megan Gustafson,4,12.3,256
1,male,Eugene Jeter,1,11.1,255
1,male,Jackie Moore,2,10.9,255
1,male,Joe Pace,2,15.1,255
1,male,Priest Lauderdale,2,11.8,255
1,male,Walt Budko,1,10.2,254
1,female,Tonya Massaline,4,9.35,253
1,female,Teana Miller,3,17.23,253
1,male,Frank Williams,3,5.8,253
1,female,Crystal Bradford,2,12.1,252
1,female,Kylee Shook,2,9.55,251
1,male,Johnny Rogers,2,9.0,251
1,male,Ricky Wilson,3,12.23,250
1,male,Corey Gaines,5,12.28,248
1,male,Butch Feher,1,15.9,248
1,female,Alaina Coates,4,14.1,247
1,male,Bud Koper,1,10.6,247
1,female,Olayinka Sanni,3,7.1,247
1,male,Warren Kidd,1,11.3,247
1,female,Suzy Batkovic-Brown,2,11.35,246
1,female,Jazmon Gwathmey,2,6.9,246
1,male,Todd Mitchell,3,3.83,246
1,male,Dominique Jones,3,11.6,246
1,male,Ozell Jones,2,2.15,245
1,male,Del Beshore,2,3.2,244
1,male,Anthony Tucker,1,9.2,243
1,male,Wardell Jackson,1,7.0,243
1,male,Bob Bigelow,6,9.9,242
1,male,Bobby Cattage,2,10.15,242
1,male,Othyus Jeffers,7,8.23,241
1,male,Toby Bailey,2,11.05,241
1,female,Adriana Moises,3,9.53,241
1,male,Cleanthony Early,2,5.3,241
1,female,Alessandra Santos de Oliveira,3,8.57,240
1,male,Georgi Glouchkov,1,5.7,239
1,male,Randy Denton,1,11.2,239
1,male,Sam Worthen,2,5.4,239
1,female,Queen Egbo,1,12.1,239
1,male,Brandon Armstrong,3,4.4,239
1,male,Ralph Lewis,5,6.96,239
1,female,Dana Evans,2,10.45,237
1,male,Bob Wilson,1,7.8,236
1,male,Milt Williams,3,12.53,236
1,female,Angel Goodrich,3,8.73,235
1,female,Summer Erb,3,12.73,234
1,male,Yinka Dare,4,-4.02,233
1,female,Kelly Faris,4,6.3,233
1,male,Bob Lochmueller,1,9.0,232
1,male,Mel Nowell,1,10.5,232
1,male,Tommie Green,1,8.3,232
1,male,Matt Fish,7,8.93,231
1,male,Pascal Siakam,1,11.5,229
1,male,Jabari Brown,1,11.0,227
1,male,Whitey Martin,1,5.4,227
1,male,Mitch McGary,2,12.0,227
1,male,Thon Maker,1,14.0,226
1,male,Joe Holland,1,11.5,226
1,male,Maury King,2,12.8,226
1,male,Ray Blume,1,9.7,226
1,female,Briana Gilbreath-Butler,2,9.6,225
1,male,Jose Slaughter,1,10.5,225
1,male,Phil Hicks,4,9.18,225
1,male,Tom Riker,3,14.47,225
1,male,Henry Turner,2,13.4,224
1,male,Scooter McCray,3,7.4,224
1,male,Clay Johnson,3,9.67,224
1,male,DeWayne Scales,3,6.97,224
1,female,Tamara James,2,14.15,224
1,female,Georgia Schweitzer,3,9.13,223
1,male,Michael Young,3,-3.47,223
1,male,Carlos Clark,2,10.5,223
1,male,Joe Young,2,10.65,222
1,male,Nick Vanos,2,6.25,222
1,male,Maurice Ager,6,3.28,220
1,male,Art Burris,3,5.4,220
1,female,Clarissa Dos Santos,2,11.15,220
1,male,Brandon Hunter,2,12.4,220
1,male,Pape Sow,3,11.23,219
1,male,Leroy Combs,1,13.5,218
1,female,Jae Kingi-Cross,3,11.97,217
1,male,Paul Davis,4,16.05,217
1,female,Temi Fagbenle,3,10.8,217
1,female,Dalma Ivanyi,4,6.28,216
1,female,Laura Macchi,2,14.65,215
1,male,Ron Baker,1,7.5,215
1,male,Michael Wilson,7,-2.01,215
1,male,Milt Wagner,2,10.8,215
1,male,Jarvis Varnado,6,4.58,214
1,male,Johnny Jones,1,9.0,214
1,male,Nick Fazekas,3,17.73,214
1,male,Scott Haffner,2,9.1,213
1,male,George Lehmann,2,10.35,213
1,male,Mike Harris,6,12.63,212
1,male,Terrence Rencher,3,5.8,212
1,female,Kendra Wecker,3,9.83,210
1,male,Arnett Moultrie,2,11.7,210
1,male,Reggie Geary,2,7.75,209
1,male,Dave Schellhase,2,8.6,208
1,female,Maria Vadeeva,2,21.8,208
1,male,Lazar Hayward,3,8.37,207
1,male,William Smith,2,13.15,205
1,male,Cory Jefferson,2,12.95,205
1,male,Rick Calloway,1,6.6,205
1,male,Brady Walker,1,15.5,204
1,male,Amal McCaskill,4,7.72,204
1,male,Maurice Martin,2,9.3,204
1,male,Michael Anderson,1,10.5,204
1,male,Jeryl Sasser,2,7.65,204
1,male,Doug Edwards,3,9.0,203
1,female,Danielle McCulley,2,14.0,203
1,male,James Young,3,7.37,202
1,male,Wayne Radford,1,9.7,202
1,female,Angie Braziel,3,18.03,202
1,male,Ed Horton,1,14.5,202
1,male,Cory Blackwell,1,6.4,202
1,male,Chris Harris,3,3.73,202
1,male,Mike Peplowski,5,8.26,201
1,male,Cal Ramsey,4,10.7,200
1,male,Loy Petersen,2,9.45,199
1,male,Travis Wear,1,8.5,199
1,male,Ricky Ledo,4,1.02,199
1,male,Justin Williams,4,8.0,199
1,male,Clarence Kea,2,14.15,198
1,male,Tharon Mayes,3,5.83,198
1,male,Ivano Newbill,3,7.2,198
1,male,Mario Kasun,2,10.45,198
1,male,Phil Sellers,1,14.0,198
1,male,Jordan Williams,1,14.5,197
1,female,Shaunzinski Gortman,4,7.25,197
1,female,Blake Dietrick,5,5.62,197
1,male,Andre Brown,3,7.7,197
1,male,Dennis Hamilton,2,13.35,197
1,male,Andrew Goudelock,3,4.8,197
1,female,Haley Peters,1,6.8,196
1,male,Lavor Postell,3,8.67,195
1,female,Alanna Smith,4,7.92,195
1,male,B.J. Tyler,1,8.5,195
1,male,Rick Wilson,2,5.85,194
1,male,Al Henry,2,12.0,194
1,female,Cathy Joens,2,14.15,194
1,female,Polina Tzekova,1,10.4,194
1,male,Alan Hardy,2,9.0,193
1,female,Sandora Irvin,6,9.88,193
1,female,Katy Steding,2,12.15,193
1,male,Tom Kropp,2,7.35,193
1,female,Kristine Anigwe,4,8.67,193
1,male,Andre Owens,2,7.6,192
1,male,Darren Morningstar,3,12.37,192
1,female,Abby Bishop,3,6.23,191
1,female,Sydney Carter,4,4.72,190
1,male,Jorge Gutierrez,5,12.16,190
1,male,Billy Reid,1,6.2,190
1,female,Jennifer Derevjanik,5,6.76,189
1,female,Alexis Gray-Lawson,2,7.9,189
1,male,Junior Burrough,1,9.0,189
1,male,Shawnelle Scott,4,13.95,189
1,male,Miroslav Raduljica,2,9.3,189
1,male,Dave Batton,2,8.4,188
1,male,Alan Ogg,5,22.08,188
1,male,Michael Jackson,3,7.53,188
1,male,Byron Dinkins,4,6.97,187
1,male,Briante Weber,6,14.32,186
1,female,Brianna Kiesel,2,7.1,186
1,female,Tye'sha Fluker,3,6.3,186
1,male,Antonio Burks,2,8.95,186
1,female,Marla Brumfield,3,8.13,186
1,male,Alton Ford,3,6.73,186
1,male,Hassan Adams,2,6.7,185
1,male,Chris McCullough,4,11.33,184
1,male,David Noel,1,9.0,184
1,male,Bruno Sundov,9,5.32,184
1,male,Dick Bunt,3,6.77,184
1,male,John Rudd,1,8.2,184
1,male,Jose Ortiz,2,12.05,183
1,male,Semaj Christon,1,5.7,183
1,female,Megan Frazee,2,12.55,183
1,male,Whitey Bell,2,7.55,183
1,male,James White,3,11.93,182
1,female,Deborah Carter,2,7.25,182
1,male,Bill Mlkvy,1,9.5,181
1,male,Barry Orms,1,3.2,181
1,female,Emily Engstler,1,12.4,181
1,male,Sean Singletary,3,6.9,180
1,male,Jerome Jordan,2,17.55,180
1,male,Wiley Peck,1,8.9,180
1,male,Jeff Taylor,2,9.8,179
1,male,Phil Walker,1,9.0,178
1,female,Bernice Mosby,3,10.67,177
1,male,Jacky Dorsey,5,10.74,177
1,female,Leaonna Odom,2,9.8,177
1,female,Kalani Brown,3,10.6,176
1,male,Ron Carter,2,6.75,176
1,female,La'Tangela Atkinson,4,11.8,176
1,male,Drew Barry,5,9.62,175
1,female,Fran Harris,2,10.35,175
1,male,Harry Davis,2,8.2,175
1,male,Dan Swartz,1,12.3,175
1,male,Tamar Slay,3,5.47,173
1,female,Tiffany Travis,1,12.6,173
1,female,Wanda Guyton,2,8.3,173
1,male,Rex Morgan,2,9.7,172
1,male,Cory Carr,1,5.1,171
1,male,Frank Kornet,2,6.15,171
1,male,Hubie White,2,6.2,171
1,female,Sequoia Holmes,4,7.35,171
1,male,Gil McGregor,1,6.8,171
1,female,Sonja Tate,2,10.8,170
1,male,Rawle Marshall,2,8.4,170
1,male,Howie Carl,1,9.4,170
1,female,Asia Taylor,5,13.52,169
1,male,Wayne Simien,2,8.9,169
1,female,Iciss Tillis,2,10.5,169
1,male,Fred Cofield,2,6.05,169
1,male,Doug Lee,3,9.43,168
1,male,Derrick Jones,1,12.0,168
1,male,Gene Short,3,9.87,168
1,female,Kate Paye,3,5.63,168
1,female,Jaynetta Saunders,2,10.2,167
1,male,Lynn Greer,1,14.0,167
1,male,Isaiah Wilson,1,12.6,167
1,female,Angel Robinson,3,10.17,167
1,male,Stephane Lasme,2,11.7,166
1,male,Russell Cross,1,15.3,166
1,female,Kelley Gibson,4,7.22,166
1,male,Kay Felder,1,11.2,166
1,female,Cecilia Zandalasini,1,8.0,166
1,male,Jakob Poeltl,1,12.2,165
1,female,Marie Gulich,3,7.77,165
1,male,Vitor Faverani,1,11.0,164
1,male,Reece Gaines,5,4.58,164
1,male,Cory Higgins,2,8.35,164
1,male,Ben Handlogten,2,13.7,163
1,male,Randolph Childress,4,4.65,163
1,female,Marta Xargay,2,7.25,163
1,male,Jermareo Davidson,2,11.05,162
1,male,Steve Malovic,4,6.8,160
1,male,Vern Gardner,1,11.1,159
1,male,Wally Anderzunas,1,8.8,159
1,male,Andy Toolson,2,6.4,159
1,male,Quinn Cook,3,11.33,158
1,female,JiSu Park,3,6.03,158
1,male,Joe Crispin,3,13.9,158
1,male,Larry Mikan,1,8.4,158
1,male,Rob Kurz,1,11.8,157
1,female,Jocelyn Willoughby,2,7.05,157
1,male,Josh Grant,1,11.7,157
1,male,Dwayne McClain,1,8.3,157
1,male,Kenny Natt,5,5.56,156
1,male,Mengke Bateer,3,2.27,156
1,female,Trena Trice,2,10.6,155
1,female,Tiffany McCain,3,4.03,155
1,male,Tomas Satoransky,1,8.5,154
1,male,Mario West,4,9.4,154
1,male,Jim Brasco,3,7.47,154
1,male,Sergei Monia,3,8.2,154
1,male,Pete Williams,2,6.9,153
1,male,Brett Szabo,1,8.8,153
1,male,Bill Chamberlain,1,14.2,153
1,male,Alex Acker,4,8.45,153
1,male,Norris Coleman,1,6.6,153
1,male,Toure' Murry,4,-6.48,152
1,male,Eddie Phillips,1,7.5,152
1,female,Shereka Wright,2,11.15,151
1,male,Travis Williams,2,11.25,151
1,male,Nicolas Brussino,1,10.7,150
1,female,Beatrice Mompremier,3,10.7,150
1,male,Damion James,3,6.77,150
1,male,Theron Smith,2,6.8,149
1,female,Linda Frohlich,2,14.35,149
1,female,Stephanie Mavunga,3,12.47,149
1,male,Malik Hairston,2,11.8,149
1,female,Farhiya Abdi,3,6.53,149
1,female,Cindy Blodgett,3,12.9,149
1,male,Bo Erias,1,8.9,148
1,male,Shawn Long,1,24.1,148
1,male,Jim Slaughter,1,10.1,147
1,male,Rickey Williams,1,9.6,147
1,male,Jesse Arnelle,1,12.6,147
1,male,Plummer Lott,2,3.5,147
1,female,Courtney Clements,2,4.25,146
1,female,Rhonda Blades,2,4.4,146
1,male,Greg Griffin,1,6.8,145
1,female,Markita Aldridge,2,6.65,144
1,male,Howie Montgomery,1,9.9,144
1,male,Kevon Looney,2,16.0,144
1,male,Gary Bradds,2,15.55,144
1,female,Kelly Santos,3,10.7,143
1,male,Jamal Sampson,5,14.14,142
1,female,Keitha Dickerson,1,7.1,142
1,male,J.R. Giddens,4,13.25,142
1,female,Carla Cortijo,2,14.7,142
1,male,Sam Stith,1,7.9,141
1,female,Bella Alarie,2,12.1,140
1,male,Randolph Morris,4,5.55,140
1,male,Malcolm Lee,3,-0.2,140
1,male,Keith Smith,1,6.0,138
1,male,Dick Atha,2,10.15,137
1,male,Alex Bradley,1,12.4,137
1,female,Toni Young,2,9.35,137
1,female,Marianna Tolo,1,10.0,137
1,female,Carla McGhee,3,24.37,137
1,male,Claude Gregory,2,17.9,136
1,female,Tiffany Stansbury,2,14.1,136
1,male,Jeremy Richardson,8,4.25,135
1,male,Jim Mooney,1,9.5,135
1,male,Rich King,4,2.97,135
1,male,Roger Brown,4,5.5,135
1,female,Tricia Bader Binford,5,6.14,135
1,male,Levi Fontaine,1,12.1,134
1,male,Juaquin Hawkins,1,7.3,134
1,male,Bob Anderegg,1,9.3,133
1,male,C.J. Wilcox,3,8.1,132
1,male,Michael Hawkins,4,7.58,132
1,male,Dick Duckett,1,8.0,132
1,male,Garry Witts,1,9.5,132
1,male,Brian Davis,1,9.2,131
1,female,Bethany Donaphin,2,5.65,131
